temperature_temperature,humidity_humidity,pressure_pressure,accelerometer_Ax,accelerometer_Ay,accelerometer_Az,gyroscope_x,gyroscope_y,gyroscope_z,quaternion_x,quaternion_y,quaternion_z,quaternion_w,bsec_bsec,co2_co2,gas_gas,led_R,led_G,led_B,timestamp
30.00358909981413,15.906786878488647,997.9861303452443,-2.2280929003239867,-1.2580757224072219,4094.5603115832105,-0.20716168909404023,-0.9447528520088898,-1.8622133264488476,0.0,0.0,0.0,0.0,25,500,28007.170601522554,,,,2026-02-02T00:00:45.000Z
30.023480185086537,15.903450780900197,997.9971792529026,0.5173222957107763,-0.23530986320432815,4095.0787224580804,1.270088025254897,-0.05171311130804584,-0.6988661804419937,0.0,0.0,0.0,0.0,25,500,27998.252311606993,,,,2026-02-02T00:00:46.000Z
30.00609285116416,16.042248462193427,998.0122740401735,0.42547955171532065,0.030055500574194018,4098.114244452438,1.2950071499384181,-0.8727610707885383,-0.9234004725250807,0.0,0.0,0.0,0.0,25,500,27998.105319169474,,,,2026-02-02T00:00:47.000Z
30.010427466328412,15.90926211148335,997.9868388004628,1.565747469897145,-3.834697772020598,4096.687236579137,-0.28212494313773495,0.16495687540902468,-0.16596173147292473,0.0,0.0,0.0,0.0,25,500,28000.921741682392,,,,2026-02-02T00:00:48.000Z
30.000444479187756,15.99377689430275,998.0007431289044,-0.8622511391501981,-2.942252810747036,4092.4739196892747,-0.630863510683409,1.1320968808346892,-0.37075098380764737,0.0,0.0,0.0,0.0,25,500,27999.94459761128,,,,2026-02-02T00:00:49.000Z
29.99219024707156,16.105718453855108,997.998291559962,0.8161056936735114,0.672555778495125,4096.64816793879,-0.8644303136735378,-0.1681396460491672,0.1789317289381608,0.0,0.0,0.0,0.0,25,500,27990.430638206908,,,,2026-02-02T00:00:50.000Z
29.991247907992214,16.030397017789433,997.9943332441006,1.1015951445473264,-1.4740587223053943,4095.2298354391673,0.6927757697082377,0.14999508990773913,-0.0694660516125747,0.0,0.0,0.0,0.0,25,500,27980.99225871615,,,,2026-02-02T00:00:51.000Z
30.001816152147946,15.927786512967126,998.0159078265104,0.8895476156631895,2.113449822560837,4094.646155999388,-0.20470723352228773,-0.09384561622336653,1.3597392550370186,0.0,0.0,0.0,0.0,25,500,27992.02299333559,,,,2026-02-02T00:00:52.000Z
29.9978849799315,16.140998751161614,998.0003683580887,-1.6513073656042843,1.9336142085010888,4097.223352577682,-0.3864948903227902,0.8027275724376978,0.4245485997196691,0.0,0.0,0.0,0.0,25,500,27998.71482509335,,,,2026-02-02T00:00:53.000Z
29.982314143300865,16.05478752369947,998.0151114507195,0.2987269645423778,1.4383373327108744,4098.061999044992,-0.8136645751375527,-0.66778239428829,0.45767161119358607,0.0,0.0,0.0,0.0,25,500,27992.621668022824,,,,2026-02-02T00:00:54.000Z
29.989742064150743,16.10177929872041,998.0000562720525,0.7282805921093227,3.639543574625195,4097.862560238233,-0.7696664090113885,-2.196446261643099,1.1651571238945218,0.0,0.0,0.0,0.0,25,500,28008.193380303957,,,,2026-02-02T00:00:55.000Z
29.996815964259458,15.77324416567907,998.0046025588932,0.014356933815883884,-0.16617865548636623,4094.3215649535546,0.32005819149324455,0.4708688593753808,-0.38876875042958176,0.0,0.0,0.0,0.0,25,500,27997.70846864099,,,,2026-02-02T00:00:56.000Z
30.007272793759373,16.033085287826275,997.9942277849108,-4.172955316742169,1.2977638518076782,4095.3815752482974,-1.315438265887262,0.9878344213079936,-1.2618774433584852,0.0,0.0,0.0,0.0,25,500,28018.735735750288,,,,2026-02-02T00:00:57.000Z
29.99983926113838,16.08421578363799,997.994339063247,0.32097924794696014,-1.1688019531920621,4096.662526862807,0.9948686937879384,0.4463742447585357,1.2069703246322492,0.0,0.0,0.0,0.0,25,500,27994.38505741771,,,,2026-02-02T00:00:58.000Z
29.999279357894995,16.1700288642298,998.0040934753025,4.425062078794484,4.9047398257374475,4097.951090254244,-0.5338446438149185,-0.6402304954680139,0.13584174810811248,0.0,0.0,0.0,0.0,25,500,28001.407167987014,,,,2026-02-02T00:00:59.000Z
29.990130873729967,15.853618141584896,998.0042769745763,-0.7200785375139654,3.967267304872039,4095.0416515243096,-0.14963594425179252,-1.135012098186069,0.13935120789892844,0.0,0.0,0.0,0.0,25,500,27997.111382438303,,,,2026-02-02T00:01:00.000Z
30.000231660800623,16.120611458919452,998.0059798706659,-1.4561541957106423,0.02376086903558388,4095.6286820466726,-1.3369779581405543,0.4944975317803214,-0.6333299215302364,0.0,0.0,0.0,0.0,25,500,28004.397780577347,,,,2026-02-02T00:01:01.000Z
30.01319101027446,16.164438028570125,998.0037667828695,0.7466971194227964,0.7731724598103844,4093.7873300519877,-0.012365938242364536,0.14147895293467364,-0.6168553331035774,0.0,0.0,0.0,0.0,25,500,28010.65751128997,,,,2026-02-02T00:01:02.000Z
30.001555751127587,15.798271102272102,997.9866357907299,0.6247564209331434,2.7185951987296115,4093.607586751839,-0.32832094269055984,-0.12579262765832977,0.8467223387708436,0.0,0.0,0.0,0.0,25,500,28006.082809589272,,,,2026-02-02T00:01:03.000Z
29.98492686418518,16.047859110986973,997.9919363132328,2.385470330832829,-0.2942790096282139,4097.625051644788,-0.05008059885646664,1.8224633429937909,0.9846557981376103,0.0,0.0,0.0,0.0,25,500,27979.69203730534,,,,2026-02-02T00:01:04.000Z
29.987484772056956,16.061762081434072,998.0084994288615,-2.5157363118177756,-1.3132481415994095,4098.712480057142,1.4717088983618904,-0.9468000941813317,0.7838234057466584,0.0,0.0,0.0,0.0,25,500,28004.998616104727,,,,2026-02-02T00:01:05.000Z
30.005887888772232,15.96729923373481,997.9804153463459,1.4627605051499848,1.747979502013765,4095.855979756839,0.17769804579023982,1.7750370211274655,0.792961605445475,0.0,0.0,0.0,0.0,25,500,27989.891218577188,,,,2026-02-02T00:01:06.000Z
29.997756845247775,15.950990553993371,998.0029260724151,1.180844122502927,0.15687849216734018,4098.007065795784,-0.7946591841458039,0.03178390487063994,0.5690295372597589,0.0,0.0,0.0,0.0,25,500,27996.90230821584,,,,2026-02-02T00:01:07.000Z
29.999254197698964,16.066785391328782,997.9988811990094,-0.2842930738810922,0.3659888992905208,4096.723272050095,-0.7113199105465682,-1.8355704768708747,0.13152273007815657,0.0,0.0,0.0,0.0,25,500,28006.893291868375,,,,2026-02-02T00:01:08.000Z
29.993872658249852,15.938501824658937,998.0084958186748,0.67737463584338,-1.668542686135931,4094.70976049079,0.5951311859137686,-0.17920265431914087,-0.17537968432098058,0.0,0.0,0.0,0.0,25,500,27988.80239091585,,,,2026-02-02T00:01:09.000Z
30.005034122121998,15.97827506715819,998.0041662118607,2.0589149631967145,-3.4353442967267926,4096.722791211017,1.298693290993424,0.959496076599441,1.2103238499415532,0.0,0.0,0.0,0.0,25,500,28011.55948007485,,,,2026-02-02T00:01:10.000Z
29.996990822867545,16.081243490082393,997.993360197203,1.7446307600569007,0.47228481975820213,4099.076073132932,0.28191802075105005,-0.3650550328049707,-0.3737208704904336,0.0,0.0,0.0,0.0,25,500,27996.466141004486,,,,2026-02-02T00:01:11.000Z
29.998133867782713,16.175404305032686,997.992906499617,-2.2860386241474573,1.8099240829883996,4095.92834792178,0.6887127445547695,-1.474778541238395,0.36997921388074695,0.0,0.0,0.0,0.0,25,500,28021.70937372918,,,,2026-02-02T00:01:12.000Z
29.99148776608337,16.0537984272542,997.99477216527,1.640316373510969,-0.4516134981520837,4099.129287311628,0.6097377233367051,-0.16451453179616995,-0.8040129979542465,0.0,0.0,0.0,0.0,25,500,28000.68677825794,,,,2026-02-02T00:01:13.000Z
30.00921691298143,16.01334844954145,998.0058006304737,-0.12937721006503697,2.8728590391177335,4090.7605097918204,1.419064413357521,-0.8571723738917058,-0.6592990368504504,0.0,0.0,0.0,0.0,25,500,28017.05342742652,,,,2026-02-02T00:01:14.000Z
29.997788672083836,15.948360251533924,997.9769778632044,0.14574819603103079,-1.407832650831089,4097.643805008751,-1.9495901727260327,0.4918144010879626,-0.2361545678572265,0.0,0.0,0.0,0.0,25,500,28011.976792245336,,,,2026-02-02T00:01:15.000Z
30.0060788033312,15.898939995934894,998.0015737944435,0.146393982003389,-2.10940890993184,4096.174094136476,0.6672189393045282,0.7733998160676113,-0.8039383767271636,0.0,0.0,0.0,0.0,25,500,27993.888949179454,,,,2026-02-02T00:01:16.000Z
29.98806408435966,16.110957824150095,997.9911696541277,-0.30048597759651996,-0.1344606143922625,4095.401985299068,0.9837360439035638,-1.0562704077481062,0.7978518254783004,0.0,0.0,0.0,0.0,25,500,27986.983092723665,,,,2026-02-02T00:01:17.000Z
30.017338831383785,15.984655014887311,998.001908352978,2.38341499421413,-0.1651851507025809,4096.183521553071,-1.3387237061355735,-0.7058040551156496,-1.3480342515450294,0.0,0.0,0.0,0.0,25,500,28001.136273612374,,,,2026-02-02T00:01:18.000Z
30.012773740385132,16.115070327466672,998.003444977865,-0.16743591969842403,1.5399374626704452,4092.0248621707983,-0.885668184006416,0.7566424651069377,0.09922962338107293,0.0,0.0,0.0,0.0,25,500,27994.17356881478,,,,2026-02-02T00:01:19.000Z
29.98090202330341,15.967044812200454,997.9833767341707,-2.2390922567663374,-1.5499256481279695,4095.560656224325,-0.8507827486281534,-0.8588442782989592,0.1325080968421812,0.0,0.0,0.0,0.0,25,500,28015.79718780087,,,,2026-02-02T00:01:20.000Z
29.99198062524936,15.935071133863898,997.99773133573,-0.7870597119394577,2.736188473629796,4096.714225143023,-0.7287901963773834,-1.082158135827995,-1.8107995783196809,0.0,0.0,0.0,0.0,25,500,27997.531408283274,,,,2026-02-02T00:01:21.000Z
30.0047763439101,16.042079888882753,998.001555703568,0.3573894336209512,3.9338339250165073,4098.955788089483,-0.48171705093552597,-1.1786911317962547,-0.4410238205236087,0.0,0.0,0.0,0.0,25,500,27996.995960414813,,,,2026-02-02T00:01:22.000Z
29.98680271343851,15.99234640607316,998.0008795009528,2.458429568594101,-0.07828805393668375,4094.9634595634525,0.24260281305494147,0.3520386129581204,0.2556995380481427,0.0,0.0,0.0,0.0,25,500,27986.04101539263,,,,2026-02-02T00:01:23.000Z
29.998684059178366,15.879447139538927,997.9987779904689,1.2061893698976671,2.499420840368637,4094.3830127942138,0.8656746511673697,0.3091577195174642,0.42872799329406813,0.0,0.0,0.0,0.0,25,500,28004.1921701308,,,,2026-02-02T00:01:24.000Z
30.004266317859766,16.181736832978185,997.9877911248019,-1.7010705574940879,-2.11299414125052,4094.996485912831,1.0813169577685364,-0.6840460303790417,-0.20430720860016585,0.0,0.0,0.0,0.0,25,500,27988.25777718053,,,,2026-02-02T00:01:25.000Z
29.998152740880204,15.937301622622837,997.9893137196935,4.970379833357783,2.150443082363832,4097.830804235404,-0.8378230611677818,0.005085396128234085,0.6768882044807154,0.0,0.0,0.0,0.0,25,500,28004.424369128807,,,,2026-02-02T00:01:26.000Z
30.00538838703537,16.09275915211742,997.9862195267725,0.5295506219559593,2.094552817118925,4096.657502219319,-0.8447029987029827,1.5271323841551305,-0.10931625723604081,0.0,0.0,0.0,0.0,25,500,28005.80091726498,,,,2026-02-02T00:01:27.000Z
29.99306670095398,16.08418566293965,998.0055404557083,2.5507814759980296,1.7268745603797573,4094.940479592466,1.315821840016223,-0.9740601569182217,0.013652912075056728,0.0,0.0,0.0,0.0,25,500,27992.503248880257,,,,2026-02-02T00:01:28.000Z
29.977558184578317,15.874053723508565,997.9988442915819,-0.30342886715445827,-0.031126177740587957,4097.026534866227,0.6467439354186445,-1.9517426090104495,0.2516538689865537,0.0,0.0,0.0,0.0,25,500,28009.565799310178,,,,2026-02-02T00:01:29.000Z
30.00982115312165,15.899761235538351,997.9994824676071,1.0667184894108988,-5.908497882484062,4096.194155098696,0.08286484186899613,0.45507557572037044,0.9269996287341687,0.0,0.0,0.0,0.0,25,500,27997.251245607087,,,,2026-02-02T00:01:30.000Z
30.009758146536026,15.969849066029987,997.9829450655616,1.6789370090368094,-1.2834542873042587,4097.937289981066,0.4733366755549671,-0.11040116390158848,-0.6757180024155319,0.0,0.0,0.0,0.0,25,500,27985.287563040958,,,,2026-02-02T00:01:31.000Z
30.025036366422885,15.913435345542169,997.9996639720274,2.436389423508512,-1.251832035369204,4094.5958938122453,-0.029803781851440635,-0.7100250868151013,-0.4868218725182975,0.0,0.0,0.0,0.0,25,500,28015.452873403137,,,,2026-02-02T00:01:32.000Z
29.977928134820658,16.17264563718787,998.0063363707199,2.11473661075645,-1.9565098761209547,4095.3446757068045,0.5245846830476146,0.6520802373549079,-0.6688964917292147,0.0,0.0,0.0,0.0,25,500,27990.765294259258,,,,2026-02-02T00:01:33.000Z
30.007508321093468,15.97998243632015,997.9815816042543,1.7443940001459557,0.24448600909413243,4095.215783693736,-0.3360666965057405,0.83922514466879,-0.33219771614193333,0.0,0.0,0.0,0.0,25,500,28005.070705412665,,,,2026-02-02T00:01:34.000Z
29.980313178619166,16.088974904281407,997.9946459374125,-0.6301734623882173,-0.8379268910424693,4093.0729701037358,0.2688049344392308,-2.2082780198800926,1.4262342580797647,0.0,0.0,0.0,0.0,25,500,28004.25794474047,,,,2026-02-02T00:01:35.000Z
30.017564932816754,16.05136373890002,997.9842965086846,-1.1434920839121228,-1.6492240195300438,4096.59224055413,-1.5105460503694963,-0.6525979093314883,0.5727253193298222,0.0,0.0,0.0,0.0,25,500,28003.891846739243,,,,2026-02-02T00:01:36.000Z
30.00487866833696,16.026402244899636,997.9957971792527,0.6652150206483951,-2.1176002964956395,4096.52211054436,-0.687784294825431,2.317516231196855,-1.131089745168842,0.0,0.0,0.0,0.0,25,500,28003.718619159303,,,,2026-02-02T00:01:37.000Z
29.990480711523237,16.00403212107396,997.9909900810243,1.8662561446821386,-1.4310259709704574,4096.010226913285,-0.6770111767903435,0.5834049157981909,-0.6004469655886746,0.0,0.0,0.0,0.0,25,500,27990.2981236344,,,,2026-02-02T00:01:38.000Z
30.007802224746015,16.12371307077887,998.0038090883364,-0.4454414015532141,2.2429984236998566,4095.53082573325,-0.3743900332069141,0.6761036382971497,0.37276722427640213,0.0,0.0,0.0,0.0,25,500,28016.913496015026,,,,2026-02-02T00:01:39.000Z
29.99446954992283,15.917490702666498,998.0016923956342,2.130343931428773,-1.3220501092549883,4093.169258515899,-0.9265132547797481,1.1728942786314784,-0.9065077809327704,0.0,0.0,0.0,0.0,25,500,28009.562491502005,,,,2026-02-02T00:01:40.000Z
30.003004160995513,16.17263353104566,998.0129150440563,2.9052334909723587,-1.0298774128665449,4095.1587093544695,-0.5335436258230818,0.017068825199726117,-0.7253400408147569,0.0,0.0,0.0,0.0,25,500,28004.750567312505,,,,2026-02-02T00:01:41.000Z
30.002059607162092,15.871277681949591,997.999459221507,-1.8326418381468395,-0.9133952300464927,4095.3145709669466,-1.5144140623981206,0.79668416009162,1.3449596661741487,0.0,0.0,0.0,0.0,25,500,27986.670237644845,,,,2026-02-02T00:01:42.000Z
30.017441681361472,16.078151172562244,998.003384878021,-1.6738414075925598,0.6779870276188393,4094.395445461557,0.5487004763949003,0.7180620438372025,-0.6133756284731867,0.0,0.0,0.0,0.0,25,500,27990.216321243446,,,,2026-02-02T00:01:43.000Z
30.018149259100866,15.859483614006022,997.9944229251835,-0.2807501178106729,0.9124989770570656,4095.677428576668,-0.08251351891139448,0.5390414967527589,0.9546668160293867,0.0,0.0,0.0,0.0,25,500,28006.574566266892,,,,2026-02-02T00:01:44.000Z
29.994027346267266,15.968429444777303,997.9889693534877,0.6152253363783928,-6.089313078486324,4096.808101713629,-1.7052076077760168,-0.3220119706174046,1.2553231895309385,0.0,0.0,0.0,0.0,25,500,27979.96315888303,,,,2026-02-02T00:01:45.000Z
30.01058105617996,16.009330993806095,998.0083476243469,-1.049134027534102,2.0432704276552163,4099.772371802421,-0.8348299105466731,0.17205892236625886,-0.7334620911689643,0.0,0.0,0.0,0.0,25,500,28003.387038599405,,,,2026-02-02T00:01:46.000Z
30.003548401555705,15.95133046511705,998.0124325505354,2.704405357734289,2.872736068487508,4096.349155625664,0.3366014275621669,-0.5883615643067782,-0.8899625565571414,0.0,0.0,0.0,0.0,25,500,27986.688232026143,,,,2026-02-02T00:01:47.000Z
